date,location,total_cases,new_cases,total_deaths,new_deaths,median_age,total_vaccinations,people_fully_vaccinated,new_vaccinations,total_boosters,population,population_density,stringency_index
2021-01-17,United States,2.4094432e7,176591.0,404484.0,1991.0,38.3,1.8927179e7,2.458013e6,305214.0,,3.32915074e8,35.608,71.76
2021-01-18,United States,2.4235515e7,141083.0,406049.0,1565.0,38.3,1.9810871e7,2.684102e6,883692.0,,3.32915074e8,35.608,71.76
2021-01-19,United States,2.4399801e7,164286.0,408450.0,2401.0,38.3,2.1153142e7,3.036194e6,1.342271e6,,3.32915074e8,35.608,71.76
2021-01-20,United States,2.4585195e7,185394.0,412892.0,4442.0,38.3,2.2749859e7,3.452819e6,1.596717e6,,3.32915074e8,35.608,71.76
2021-01-21,United States,2.4777522e7,192327.0,417029.0,4137.0,38.3,2.4375095e7,3.723862e6,1.625236e6,,3.32915074e8,35.608,71.76
2021-01-22,United States,2.496705e7,189528.0,420806.0,3777.0,38.3,2.6002052e7,3.930826e6,1.626957e6,,3.32915074e8,35.608,71.76
2021-01-23,United States,2.5141913e7,174863.0,424362.0,3556.0,38.3,2.6910215e7,4.079758e6,908163.0,,3.32915074e8,35.608,71.76
2021-01-24,United States,2.5279747e7,137834.0,426220.0,1858.0,38.3,2.7307509e7,4.166826e6,397294.0,,3.32915074e8,35.608,71.76
2021-01-25,United States,2.5421864e7,142117.0,427989.0,1769.0,38.3,2.8680013e7,4.649843e6,1.372504e6,,3.32915074e8,35.608,71.76
2021-01-26,United States,2.5566645e7,144781.0,431971.0,3982.0,38.3,3.0342268e7,5.224179e6,1.662255e6,,3.32915074e8,35.608,71.76
2021-01-27,United States,2.572178e7,155135.0,436099.0,4128.0,38.3,3.2272579e7,5.863084e6,1.930311e6,,3.32915074e8,35.608,71.76
2021-01-28,United States,2.5889216e7,167436.0,439949.0,3850.0,38.3,3.4232062e7,6.411388e6,1.959483e6,,3.32915074e8,35.608,71.76
2021-01-29,United States,2.6055063e7,165847.0,443548.0,3599.0,38.3,3.6146636e7,6.897741e6,1.914574e6,,3.32915074e8,35.608,71.76
2021-01-30,United States,2.6200746e7,145683.0,446449.0,2901.0,38.3,3.7169122e7,7.137404e6,1.022486e6,,3.32915074e8,35.608,71.76
2021-01-31,United States,2.6316175e7,115429.0,448406.0,1957.0,38.3,3.7632556e7,7.262007e6,463434.0,,3.32915074e8,35.608,71.76
2021-02-01,United States,2.6445543e7,129368.0,450183.0,1777.0,38.3,3.90129e7,7.825005e6,1.380344e6,,3.32915074e8,35.608,71.76
2021-02-02,United States,2.6559415e7,113872.0,453716.0,3533.0,38.3,4.0708046e7,8.513682e6,1.695146e6,,3.32915074e8,35.608,71.76
2021-02-03,United States,2.6682527e7,123112.0,457633.0,3917.0,38.3,4.2850814e7,9.33715e6,2.142768e6,,3.32915074e8,35.608,68.06
2021-02-04,United States,2.6806454e7,123927.0,461517.0,3884.0,38.3,4.5195719e7,1.0238192e7,2.344905e6,,3.32915074e8,35.608,68.06
2021-02-05,United States,2.6938113e7,131659.0,465191.0,3674.0,38.3,4.7556777e7,1.1184884e7,2.361058e6,,3.32915074e8,35.608,68.06
2021-02-06,United States,2.7049066e7,110953.0,467928.0,2737.0,38.3,4.885999e7,1.1602226e7,1.303213e6,,3.32915074e8,35.608,68.06
2021-02-07,United States,2.7140949e7,91883.0,469405.0,1477.0,38.3,4.9309167e7,1.1756584e7,449177.0,,3.32915074e8,35.608,68.06
2021-02-08,United States,2.7225958e7,85009.0,470856.0,1451.0,38.3,5.0886092e7,1.2453892e7,1.576925e6,,3.32915074e8,35.608,68.06
2021-02-09,United States,2.7320553e7,94595.0,473921.0,3065.0,38.3,5.2858997e7,1.3337398e7,1.972905e6,,3.32915074e8,35.608,68.06
2021-02-10,United States,2.7416385e7,95832.0,477328.0,3407.0,38.3,5.5159093e7,1.4360164e7,2.300096e6,,3.32915074e8,35.608,68.06
2021-02-11,United States,2.7522688e7,106303.0,480519.0,3191.0,38.3,5.7559936e7,1.5435145e7,2.400843e6,,3.32915074e8,35.608,68.06
2021-02-12,United States,2.7622718e7,100030.0,483403.0,2884.0,38.3,6.0143817e7,1.658049e7,2.583881e6,,3.32915074e8,35.608,68.06
2021-02-13,United States,2.7711572e7,88854.0,485699.0,2296.0,38.3,6.1619504e7,1.7148644e7,1.475687e6,,3.32915074e8,35.608,68.06
2021-02-14,United States,2.7777921e7,66349.0,486897.0,1198.0,38.3,6.2213251e7,1.73767e7,593747.0,,3.32915074e8,35.608,68.06
2021-02-15,United States,2.7832564e7,54643.0,487846.0,949.0,38.3,6.339246e7,1.7906512e7,1.179209e6,,3.32915074e8,35.608,68.06
2021-02-16,United States,2.7891168e7,58604.0,489490.0,1644.0,38.3,6.501519e7,1.8684756e7,1.62273e6,,3.32915074e8,35.608,68.06
2021-02-17,United States,2.7961237e7,70069.0,491936.0,2446.0,38.3,6.6979242e7,1.9664105e7,1.964052e6,,3.32915074e8,35.608,68.06
2021-02-18,United States,2.8032593e7,71356.0,494543.0,2607.0,38.3,6.8837231e7,2.062591e7,1.857989e6,,3.32915074e8,35.608,68.06
2021-02-19,United States,2.8110778e7,78185.0,497078.0,2535.0,38.3,7.0806113e7,2.1710371e7,1.968882e6,,3.32915074e8,35.608,68.06
2021-02-20,United States,2.8184185e7,73407.0,499011.0,1933.0,38.3,7.2113567e7,2.238259e7,1.307454e6,,3.32915074e8,35.608,68.06
2021-02-21,United States,2.8242081e7,57896.0,500238.0,1227.0,38.3,7.2709577e7,2.2699726e7,596010.0,,3.32915074e8,35.608,68.06
2021-02-22,United States,2.8296919e7,54838.0,501439.0,1201.0,38.3,7.4173081e7,2.349e7,1.463504e6,,3.32915074e8,35.608,68.06
2021-02-23,United States,2.8368933e7,72014.0,503715.0,2276.0,38.3,7.6117891e7,2.4498223e7,1.94481e6,,3.32915074e8,35.608,68.06
2021-02-24,United States,2.8443944e7,75011.0,506979.0,3264.0,38.3,7.8646391e7,2.5710513e7,2.5285e6,,3.32915074e8,35.608,68.06
2021-02-25,United States,2.8522002e7,78058.0,509409.0,2430.0,38.3,8.1585269e7,2.7025935e7,2.938878e6,,3.32915074e8,35.608,68.06
2021-02-26,United States,2.8600736e7,78734.0,511564.0,2155.0,38.3,8.4696706e7,2.8379294e7,3.111437e6,,3.32915074e8,35.608,68.06
2021-02-27,United States,2.8666801e7,66065.0,513085.0,1521.0,38.3,8.6693044e7,2.9181088e7,1.996338e6,,3.32915074e8,35.608,68.06
2021-02-28,United States,2.8718668e7,51867.0,514192.0,1107.0,38.3,8.7552093e7,2.9469481e7,859049.0,,3.32915074e8,35.608,68.06
2021-03-01,United States,2.8773156e7,54488.0,515511.0,1319.0,38.3,8.9586967e7,3.0246122e7,2.034874e6,,3.32915074e8,35.608,68.06
2021-03-02,United States,2.8830222e7,57066.0,517444.0,1933.0,38.3,9.2050566e7,3.1189276e7,2.463599e6,,3.32915074e8,35.608,68.06
2021-03-03,United States,2.8897371e7,67149.0,520025.0,2581.0,38.3,9.4957841e7,3.2301561e7,2.907275e6,,3.32915074e8,35.608,68.06
2021-03-04,United States,2.8965903e7,68532.0,521977.0,1952.0,38.3,9.8161141e7,3.3527818e7,3.2033e6,,3.32915074e8,35.608,64.35
2021-03-05,United States,2.9032768e7,66865.0,523700.0,1723.0,38.3,1.01391333e8,3.481547e7,3.230192e6,,3.32915074e8,35.608,64.35
2021-03-06,United States,2.9092063e7,59295.0,525231.0,1531.0,38.3,1.034483e8,3.5669097e7,2.056967e6,,3.32915074e8,35.608,64.35
2021-03-07,United States,2.9134129e7,42066.0,525942.0,711.0,38.3,1.04379216e8,3.6010139e7,930916.0,,3.32915074e8,35.608,64.35
2021-03-08,United States,2.9178442e7,44313.0,526647.0,705.0,38.3,1.06543577e8,3.6852716e7,2.164361e6,,3.32915074e8,35.608,64.35
2021-03-09,United States,2.9234248e7,55806.0,528431.0,1784.0,38.3,1.09252807e8,3.7924756e7,2.70923e6,,3.32915074e8,35.608,64.35
2021-03-10,United States,2.9292481e7,58233.0,530003.0,1572.0,38.3,1.12381017e8,3.9182442e7,3.12821e6,,3.32915074e8,35.608,64.35
2021-03-11,United States,2.9355377e7,62896.0,531577.0,1574.0,38.3,1.15822699e8,4.0567077e7,3.441682e6,,3.32915074e8,35.608,64.35
2021-03-12,United States,2.941745e7,62073.0,533008.0,1431.0,38.3,1.1924859e8,4.2076649e7,3.425891e6,,3.32915074e8,35.608,64.35
2021-03-13,United States,2.9471042e7,53592.0,534005.0,997.0,38.3,1.21444817e8,4.308799e7,2.196227e6,,3.32915074e8,35.608,64.35
2021-03-14,United States,2.9509894e7,38852.0,534537.0,532.0,38.3,1.22432289e8,4.351252e7,987472.0,,3.32915074e8,35.608,64.35
2021-03-15,United States,2.9564662e7,54768.0,535237.0,700.0,38.3,1.24716804e8,4.4373891e7,2.284515e6,,3.32915074e8,35.608,64.35
2021-03-16,United States,2.9619043e7,54381.0,536498.0,1261.0,38.3,1.27600777e8,4.5411066e7,2.883973e6,,3.32915074e8,35.608,64.35
2021-03-17,United States,2.9678531e7,59488.0,537715.0,1217.0,38.3,1.30766759e8,4.6526199e7,3.165982e6,,3.32915074e8,35.608,64.35
2021-03-18,United States,2.9739056e7,60525.0,539363.0,1648.0,38.3,1.34176816e8,4.7720261e7,3.410057e6,,3.32915074e8,35.608,64.35
2021-03-19,United States,2.9801121e7,62065.0,540409.0,1046.0,38.3,1.37514452e8,4.8928119e7,3.337636e6,,3.32915074e8,35.608,64.35
2021-03-20,United States,2.9858143e7,57022.0,541182.0,773.0,38.3,1.39672747e8,4.9779635e7,2.158295e6,,3.32915074e8,35.608,64.35
2021-03-21,United States,2.9893121e7,34978.0,541972.0,790.0,38.3,1.40698063e8,5.0148353e7,1.025316e6,,3.32915074e8,35.608,64.35
2021-03-22,United States,2.9942602e7,49481.0,542505.0,533.0,38.3,1.43064203e8,5.0942306e7,2.36614e6,,3.32915074e8,35.608,66.2
2021-03-23,United States,2.9995901e7,53299.0,543450.0,945.0,38.3,1.46127997e8,5.2077442e7,3.063794e6,,3.32915074e8,35.608,61.57
2021-03-24,United States,3.0083022e7,87121.0,544985.0,1535.0,38.3,1.49682965e8,5.3482887e7,3.554968e6,,3.32915074e8,35.608,61.57
2021-03-25,United States,3.0150998e7,67976.0,546343.0,1358.0,38.3,1.53515122e8,5.5108312e7,3.832157e6,,3.32915074e8,35.608,61.57
2021-03-26,United States,3.0228534e7,77536.0,547511.0,1168.0,38.3,1.5734601e8,5.6888677e7,3.830888e6,,3.32915074e8,35.608,61.57
2021-03-27,United States,3.0290757e7,62223.0,548325.0,814.0,38.3,1.59817487e8,5.8040615e7,2.471477e6,,3.32915074e8,35.608,61.57
2021-03-28,United States,3.0337111e7,46354.0,548775.0,450.0,38.3,1.61028603e8,5.8585593e7,1.211116e6,,3.32915074e8,35.608,61.57
2021-03-29,United States,3.0404408e7,67297.0,549429.0,654.0,38.3,1.63865903e8,5.9845112e7,2.8373e6,,3.32915074e8,35.608,58.8
2021-03-30,United States,3.0465845e7,61437.0,550354.0,925.0,38.3,1.67455921e8,6.1486572e7,3.590018e6,,3.32915074e8,35.608,56.94
2021-03-31,United States,3.0532817e7,66972.0,551455.0,1101.0,38.3,1.71621546e8,6.3408129e7,4.165625e6,,3.32915074e8,35.608,56.94
2021-04-01,United States,3.0612003e7,79186.0,552578.0,1123.0,38.3,1.76153002e8,6.5621732e7,4.531456e6,,3.32915074e8,35.608,56.94
2021-04-02,United States,3.0683852e7,71849.0,553479.0,901.0,38.3,1.79805704e8,6.7419519e7,3.652702e6,,3.32915074e8,35.608,56.94
2021-04-03,United States,3.0748099e7,64247.0,554250.0,771.0,38.3,1.82107402e8,6.8568632e7,2.301698e6,,3.32915074e8,35.608,56.94
2021-04-04,United States,3.0784748e7,36649.0,554553.0,303.0,38.3,1.82870809e8,6.8937908e7,763407.0,,3.32915074e8,35.608,56.94
2021-04-05,United States,3.0857901e7,73153.0,555010.0,457.0,38.3,1.85972578e8,7.052115e7,3.101769e6,,3.32915074e8,35.608,56.94
2021-04-06,United States,3.0919044e7,61143.0,555874.0,864.0,38.3,1.89951202e8,7.2579343e7,3.978624e6,,3.32915074e8,35.608,56.94
2021-04-07,United States,3.0994031e7,74987.0,558468.0,2594.0,38.3,1.94310037e8,7.4866094e7,4.358835e6,,3.32915074e8,35.608,56.94
2021-04-08,United States,3.1074283e7,80252.0,559511.0,1043.0,38.3,1.98806806e8,7.7355482e7,4.496769e6,,3.32915074e8,35.608,56.94
2021-04-09,United States,3.115862e7,84337.0,560421.0,910.0,38.3,2.03122004e8,7.9761561e7,4.315198e6,,3.32915074e8,35.608,56.94
2021-04-10,United States,3.1227914e7,69294.0,561145.0,724.0,38.3,2.0600166e8,8.139819e7,2.879656e6,,3.32915074e8,35.608,56.94
2021-04-11,United States,3.1274357e7,46443.0,561430.0,285.0,38.3,2.0740588e8,8.2191764e7,1.40422e6,,3.32915074e8,35.608,56.94
2021-04-12,United States,3.1341315e7,66958.0,561882.0,452.0,38.3,2.10416732e8,8.3894492e7,3.010852e6,,3.32915074e8,35.608,56.94
2021-04-13,United States,3.1420459e7,79144.0,562759.0,877.0,38.3,2.1388847e8,8.5589453e7,3.471738e6,,3.32915074e8,35.608,56.94
2021-04-14,United States,3.1495775e7,75316.0,563695.0,936.0,38.3,2.17575242e8,8.7493326e7,3.686772e6,,3.32915074e8,35.608,56.94
2021-04-15,United States,3.1569685e7,73910.0,564600.0,905.0,38.3,2.21313761e8,8.9422233e7,3.738519e6,,3.32915074e8,35.608,56.94
2021-04-16,United States,3.1650062e7,80377.0,565461.0,861.0,38.3,2.24908868e8,9.1329908e7,3.595107e6,,3.32915074e8,35.608,56.94
2021-04-17,United States,3.1704223e7,54161.0,566169.0,708.0,38.3,2.27265674e8,9.2494342e7,2.356806e6,,3.32915074e8,35.608,56.94
2021-04-18,United States,3.1747105e7,42882.0,566498.0,329.0,38.3,2.28393479e8,9.3067188e7,1.127805e6,,3.32915074e8,35.608,56.94
2021-04-19,United States,3.1813279e7,66174.0,567002.0,504.0,38.3,2.30959187e8,9.4513468e7,2.565708e6,,3.32915074e8,35.608,56.94
2021-04-20,United States,3.1874199e7,60920.0,567849.0,847.0,38.3,2.34197673e8,9.6329548e7,3.238486e6,,3.32915074e8,35.608,56.94
2021-04-21,United States,3.1938023e7,63824.0,568738.0,889.0,38.3,2.37659421e8,9.8357613e7,3.461748e6,,3.32915074e8,35.608,56.94
2021-04-22,United States,3.2005013e7,66990.0,569683.0,945.0,38.3,2.41140048e8,1.00389016e8,3.480627e6,,3.32915074e8,35.608,56.94
2021-04-23,United States,3.2067393e7,62380.0,570445.0,762.0,38.3,2.44427462e8,1.02267328e8,3.287414e6,,3.32915074e8,35.608,56.94
2021-04-24,United States,3.2121586e7,54193.0,571209.0,764.0,38.3,2.46629677e8,1.03441274e8,2.202215e6,,3.32915074e8,35.608,56.94
2021-04-25,United States,3.215556e7,33974.0,571503.0,294.0,38.3,2.47623899e8,1.03931746e8,994222.0,,3.32915074e8,35.608,56.94
2021-04-26,United States,3.220122e7,45660.0,571976.0,473.0,38.3,2.50002091e8,1.05344672e8,2.378192e6,,3.32915074e8,35.608,56.94
2021-04-27,United States,3.2251953e7,50733.0,572652.0,676.0,38.3,2.52877541e8,1.07114725e8,2.87545e6,,3.32915074e8,35.608,56.94
2021-04-28,United States,3.2307046e7,55093.0,573646.0,994.0,38.3,2.55952651e8,1.09062411e8,3.07511e6,,3.32915074e8,35.608,56.94
2021-04-29,United States,3.2365959e7,58913.0,574539.0,893.0,38.3,2.58985099e8,1.11018912e8,3.032448e6,,3.32915074e8,35.608,56.94
2021-04-30,United States,3.2424119e7,58160.0,575347.0,808.0,38.3,2.61879287e8,1.12844769e8,2.894188e6,,3.32915074e8,35.608,56.94
2021-05-01,United States,3.2470779e7,46660.0,576092.0,745.0,38.3,2.63706685e8,1.13992197e8,1.827398e6,,3.32915074e8,35.608,56.94
2021-05-02,United States,3.2500841e7,30062.0,576413.0,321.0,38.3,2.64581148e8,1.1456897e8,874463.0,,3.32915074e8,35.608,56.94
2021-05-03,United States,3.2549612e7,48771.0,576886.0,473.0,38.3,2.6653908e8,1.15954003e8,1.957932e6,,3.32915074e8,35.608,56.94
2021-05-04,United States,3.2590411e7,40799.0,577798.0,912.0,38.3,2.69036461e8,1.17690271e8,2.497381e6,,3.32915074e8,35.608,56.94
2021-05-05,United States,3.2636115e7,45704.0,578611.0,813.0,38.3,2.71570509e8,1.19471926e8,2.534048e6,,3.32915074e8,35.608,56.94
2021-05-06,United States,3.268307e7,46955.0,579438.0,827.0,38.3,2.74072025e8,1.21256184e8,2.501516e6,,3.32915074e8,35.608,56.94
2021-05-07,United States,3.2731177e7,48107.0,580262.0,824.0,38.3,2.76561267e8,1.23010471e8,2.489242e6,,3.32915074e8,35.608,56.94
2021-05-08,United States,3.2765696e7,34519.0,580897.0,635.0,38.3,2.78087752e8,1.2408285e8,1.526485e6,,3.32915074e8,35.608,56.94
2021-05-09,United States,3.2787796e7,22100.0,581136.0,239.0,38.3,2.78700709e8,1.2451413e8,612957.0,,3.32915074e8,35.608,52.31
2021-05-10,United States,3.2822948e7,35152.0,581535.0,399.0,38.3,2.80293538e8,1.25665486e8,1.592829e6,,3.32915074e8,35.608,52.31
2021-05-11,United States,3.2857009e7,34061.0,582235.0,700.0,38.3,2.82329013e8,1.27092784e8,2.035475e6,,3.32915074e8,35.608,52.31
2021-05-12,United States,3.2893202e7,36193.0,583033.0,798.0,38.3,2.84336545e8,1.28511434e8,2.007532e6,,3.32915074e8,35.608,52.31
2021-05-13,United States,3.2931731e7,38529.0,583823.0,790.0,38.3,2.86601358e8,1.29895667e8,2.264813e6,,3.32915074e8,35.608,52.31
2021-05-14,United States,3.2973594e7,41863.0,584455.0,632.0,38.3,2.89042467e8,1.31309073e8,2.441109e6,,3.32915074e8,35.608,52.31
2021-05-15,United States,3.3003204e7,29610.0,584984.0,529.0,38.3,2.90880477e8,1.32287435e8,1.83801e6,,3.32915074e8,35.608,52.31
2021-05-16,United States,3.3020645e7,17441.0,585248.0,264.0,38.3,2.91810005e8,1.32767857e8,929528.0,,3.32915074e8,35.608,52.31
2021-05-17,United States,3.3048416e7,27771.0,585642.0,394.0,38.3,2.93623286e8,1.33762008e8,1.813281e6,,3.32915074e8,35.608,52.31
2021-05-18,United States,3.3076213e7,27797.0,586422.0,780.0,38.3,2.95686289e8,1.34907409e8,2.063003e6,,3.32915074e8,35.608,52.31
2021-05-19,United States,3.3105721e7,29508.0,587106.0,684.0,38.3,2.97763979e8,1.36070168e8,2.07769e6,,3.32915074e8,35.608,52.31
2021-05-20,United States,3.3135565e7,29844.0,587790.0,684.0,38.3,2.99771825e8,1.37225035e8,2.007846e6,,3.32915074e8,35.608,52.31
2021-05-21,United States,3.3164116e7,28551.0,588425.0,635.0,38.3,3.01819725e8,1.3840455e8,2.0479e6,,3.32915074e8,35.608,52.31
2021-05-22,United States,3.318469e7,20574.0,588909.0,484.0,38.3,3.03259849e8,1.39163228e8,1.440124e6,,3.32915074e8,35.608,52.31
2021-05-23,United States,3.3198162e7,13472.0,589099.0,190.0,38.3,3.03915281e8,1.39504523e8,655432.0,,3.32915074e8,35.608,46.76
2021-05-24,United States,3.3222606e7,24444.0,589537.0,438.0,38.3,3.05227073e8,1.40240761e8,1.311792e6,,3.32915074e8,35.608,46.76
2021-05-25,United States,3.3245696e7,23090.0,590184.0,647.0,38.3,3.06654327e8,1.41061854e8,1.427254e6,,3.32915074e8,35.608,46.76
2021-05-26,United States,3.3270229e7,24533.0,591161.0,977.0,38.3,3.08076826e8,1.41881148e8,1.422499e6,,3.32915074e8,35.608,46.76
2021-05-27,United States,3.3297378e7,27149.0,592516.0,1355.0,38.3,3.09412595e8,1.42658516e8,1.335769e6,,3.32915074e8,35.608,46.76
2021-05-28,United States,3.3319301e7,21923.0,593056.0,540.0,38.3,3.10730086e8,1.4342668e8,1.317491e6,,3.32915074e8,35.608,46.76
2021-05-29,United States,3.3331919e7,12618.0,593406.0,350.0,38.3,3.11489584e8,1.4383909e8,759498.0,,3.32915074e8,35.608,46.76
2021-05-30,United States,3.3339095e7,7176.0,593555.0,149.0,38.3,3.11871392e8,1.44039548e8,381808.0,,3.32915074e8,35.608,46.76
2021-05-31,United States,3.3345206e7,6111.0,593717.0,162.0,38.3,3.12070358e8,1.44158713e8,198966.0,,3.32915074e8,35.608,46.76
2021-06-01,United States,3.3366702e7,21496.0,594356.0,639.0,38.3,3.1332103e8,1.44923699e8,1.250672e6,,3.32915074e8,35.608,46.76
2021-06-02,United States,3.3383898e7,17196.0,594920.0,564.0,38.3,3.14428773e8,1.45588861e8,1.107743e6,,3.32915074e8,35.608,46.76
2021-06-03,United States,3.3403002e7,19104.0,595559.0,639.0,38.3,3.15664837e8,1.464082e8,1.236064e6,,3.32915074e8,35.608,46.76
2021-06-04,United States,3.3420136e7,17134.0,596086.0,527.0,38.3,3.17054055e8,1.47342225e8,1.389218e6,,3.32915074e8,35.608,46.76
2021-06-05,United States,3.3434741e7,14605.0,596667.0,581.0,38.3,3.18113685e8,1.48076271e8,1.05963e6,,3.32915074e8,35.608,46.76
2021-06-06,United States,3.3440566e7,5825.0,596831.0,164.0,38.3,3.18624787e8,1.48430467e8,511102.0,,3.32915074e8,35.608,46.76
2021-06-07,United States,3.3455396e7,14830.0,597137.0,306.0,38.3,3.19685218e8,1.49153289e8,1.060431e6,,3.32915074e8,35.608,46.76
2021-06-08,United States,3.3468478e7,13082.0,597468.0,331.0,38.3,3.20849806e8,1.49953044e8,1.164588e6,,3.32915074e8,35.608,46.76
2021-06-09,United States,3.3487467e7,18989.0,597948.0,480.0,38.3,3.22006317e8,1.50757177e8,1.156511e6,,3.32915074e8,35.608,46.76
2021-06-10,United States,3.3501831e7,14364.0,598366.0,418.0,38.3,3.23165961e8,1.51552232e8,1.159644e6,,3.32915074e8,35.608,46.76
2021-06-11,United States,3.3526665e7,24834.0,598905.0,539.0,38.3,3.24388467e8,1.52386175e8,1.222506e6,,3.32915074e8,35.608,46.76
2021-06-12,United States,3.3535429e7,8764.0,599181.0,276.0,38.3,3.25274813e8,1.53014569e8,886346.0,,3.32915074e8,35.608,46.76
2021-06-13,United States,3.3540693e7,5264.0,599285.0,104.0,38.3,3.25664527e8,1.53304891e8,389714.0,,3.32915074e8,35.608,46.76
2021-06-14,United States,3.3552839e7,12146.0,599465.0,180.0,38.3,3.26569233e8,1.53909626e8,904706.0,,3.32915074e8,35.608,58.8
2021-06-15,United States,3.3563739e7,10900.0,599799.0,334.0,38.3,3.27540112e8,1.54554907e8,970879.0,,3.32915074e8,35.608,58.8
2021-06-16,United States,3.3576316e7,12577.0,600182.0,383.0,38.3,3.28477807e8,1.55171609e8,937695.0,,3.32915074e8,35.608,58.8
2021-06-17,United States,3.3586939e7,10623.0,600499.0,317.0,38.3,3.29365468e8,1.55748643e8,887661.0,,3.32915074e8,35.608,58.8
2021-06-18,United States,3.3608304e7,21365.0,601113.0,614.0,38.3,3.30279803e8,1.56330708e8,914335.0,,3.32915074e8,35.608,58.8
2021-06-19,United States,3.3616985e7,8681.0,601292.0,179.0,38.3,3.30851201e8,1.56692839e8,571398.0,,3.32915074e8,35.608,58.8
2021-06-20,United States,3.362157e7,4585.0,601365.0,73.0,38.3,3.31125739e8,1.56865175e8,274538.0,,3.32915074e8,35.608,58.8
2021-06-21,United States,3.3632906e7,11336.0,601623.0,258.0,38.3,3.3168198e8,1.57150083e8,556241.0,,3.32915074e8,35.608,61.57
2021-06-22,United States,3.3643771e7,10865.0,601974.0,351.0,38.3,3.32432342e8,1.57607881e8,750362.0,,3.32915074e8,35.608,61.57
2021-06-23,United States,3.3656929e7,13158.0,602373.0,399.0,38.3,3.33163234e8,1.58038478e8,730892.0,,3.32915074e8,35.608,61.57
2021-06-24,United States,3.3670591e7,13662.0,602713.0,340.0,38.3,3.33858182e8,1.58445685e8,694948.0,,3.32915074e8,35.608,61.57
2021-06-25,United States,3.3694926e7,24335.0,603236.0,523.0,38.3,3.34619477e8,1.58884506e8,761295.0,,3.32915074e8,35.608,61.57
2021-06-26,United States,3.3703798e7,8872.0,603396.0,160.0,38.3,3.35115038e8,1.59172784e8,495561.0,,3.32915074e8,35.608,61.57
2021-06-27,United States,3.370818e7,4382.0,603469.0,73.0,38.3,3.35380612e8,1.59319823e8,265574.0,,3.32915074e8,35.608,61.57
2021-06-28,United States,3.3722487e7,14307.0,603615.0,146.0,38.3,3.35930373e8,1.59617134e8,549761.0,,3.32915074e8,35.608,61.57
2021-06-29,United States,3.372927e7,6783.0,603952.0,337.0,38.3,3.36554502e8,1.59966477e8,624129.0,,3.32915074e8,35.608,61.57
2021-06-30,United States,3.3745593e7,16323.0,604247.0,295.0,38.3,3.3718124e8,1.6030969e8,626738.0,,3.32915074e8,35.608,61.57
2021-07-01,United States,3.3759971e7,14378.0,604533.0,286.0,38.3,3.37778969e8,1.60634986e8,597729.0,,3.32915074e8,35.608,61.57
2021-07-02,United States,3.378935e7,29379.0,604968.0,435.0,38.3,3.38396197e8,1.60968703e8,617228.0,,3.32915074e8,35.608,61.57
2021-07-03,United States,3.3794249e7,4899.0,605058.0,90.0,38.3,3.38751629e8,1.6115356e8,355432.0,,3.32915074e8,35.608,61.57
2021-07-04,United States,3.3798149e7,3900.0,605099.0,41.0,38.3,3.38801509e8,1.61180202e8,49880.0,,3.32915074e8,35.608,61.57
2021-07-05,United States,3.3807058e7,8909.0,605223.0,124.0,38.3,3.39195856e8,1.61384286e8,394347.0,,3.32915074e8,35.608,61.57
2021-07-06,United States,3.3830132e7,23074.0,605523.0,300.0,38.3,3.39776549e8,1.61712609e8,580693.0,,3.32915074e8,35.608,61.57
2021-07-07,United States,3.3852766e7,22634.0,605844.0,321.0,38.3,3.40343492e8,1.62021955e8,566943.0,,3.32915074e8,35.608,61.57
2021-07-08,United States,3.3871795e7,19029.0,606092.0,248.0,38.3,3.40906288e8,1.62323019e8,562796.0,,3.32915074e8,35.608,49.54
2021-07-09,United States,3.3919286e7,47491.0,606554.0,462.0,38.3,3.41535817e8,1.62658093e8,629529.0,,3.32915074e8,35.608,49.54
2021-07-10,United States,3.3928068e7,8782.0,606640.0,86.0,38.3,3.41934937e8,1.6286053e8,399120.0,,3.32915074e8,35.608,49.54
2021-07-11,United States,3.3939423e7,11355.0,606754.0,114.0,38.3,3.42150453e8,1.62966226e8,215516.0,,3.32915074e8,35.608,49.54
2021-07-12,United States,3.3972474e7,33051.0,606985.0,231.0,38.3,3.42667165e8,1.63230481e8,516712.0,,3.32915074e8,35.608,49.54
2021-07-13,United States,3.3998866e7,26392.0,607344.0,359.0,38.3,3.4319106e8,1.6349232e8,523895.0,,3.32915074e8,35.608,49.54
2021-07-14,United States,3.4032035e7,33169.0,607676.0,332.0,38.3,3.43718593e8,1.63755011e8,527533.0,,3.32915074e8,35.608,49.54
2021-07-15,United States,3.4061943e7,29908.0,608002.0,326.0,38.3,3.44256445e8,1.640135e8,537852.0,,3.32915074e8,35.608,49.54
2021-07-16,United States,3.4139423e7,77480.0,608360.0,358.0,38.3,3.44878386e8,1.64305633e8,621941.0,,3.32915074e8,35.608,49.54
2021-07-17,United States,3.4151818e7,12395.0,608435.0,75.0,38.3,3.452765e8,1.64490585e8,398114.0,,3.32915074e8,35.608,49.54
2021-07-18,United States,3.4172013e7,20195.0,608613.0,178.0,38.3,3.45509379e8,1.64593603e8,232879.0,,3.32915074e8,35.608,49.54
2021-07-19,United States,3.4223404e7,51391.0,608800.0,187.0,38.3,3.46074905e8,1.64837228e8,565526.0,,3.32915074e8,35.608,49.54
